,State,Year,Quater,Transaction_area,Registered_Users
4566,manipur,2018,4,imphal west,28383
4567,manipur,2018,4,imphal east,17777
4568,manipur,2018,4,thoubal,8027
4569,manipur,2018,4,bishnupur,7049
4570,manipur,2018,4,churachandpur,4951
4571,manipur,2018,4,kangpokpi,4249
4572,manipur,2018,4,kakching,3153
4573,manipur,2018,4,ukhrul,1842
4574,manipur,2018,4,tamenglong,1712
4575,manipur,2018,4,jiribam,1393
4576,manipur,2019,1,imphal west,33668
4577,manipur,2019,1,imphal east,21136
4578,manipur,2019,1,thoubal,9529
4579,manipur,2019,1,bishnupur,8537
4580,manipur,2019,1,churachandpur,6138
4581,manipur,2019,1,kangpokpi,5212
4582,manipur,2019,1,kakching,3850
4583,manipur,2019,1,ukhrul,2368
4584,manipur,2019,1,tamenglong,2148
4585,manipur,2019,1,jiribam,1759
4586,manipur,2019,2,imphal west,39303
4587,manipur,2019,2,imphal east,24652
4588,manipur,2019,2,thoubal,10915
4589,manipur,2019,2,bishnupur,10014
4590,manipur,2019,2,churachandpur,7662
4591,manipur,2019,2,kangpokpi,6407
4592,manipur,2019,2,kakching,4599
4593,manipur,2019,2,ukhrul,2981
4594,manipur,2019,2,tamenglong,2628
4595,manipur,2019,2,chandel,2175
4596,manipur,2019,3,imphal west,45268
4597,manipur,2019,3,imphal east,28331
4598,manipur,2019,3,thoubal,12427
4599,manipur,2019,3,bishnupur,11647
4600,manipur,2019,3,churachandpur,9071
4601,manipur,2019,3,kangpokpi,7621
4602,manipur,2019,3,kakching,5355
4603,manipur,2019,3,ukhrul,3488
4604,manipur,2019,3,tamenglong,3085
4605,manipur,2019,3,chandel,2581
4606,manipur,2019,4,imphal west,51063
4607,manipur,2019,4,imphal east,31935
4608,manipur,2019,4,thoubal,14194
4609,manipur,2019,4,bishnupur,13387
4610,manipur,2019,4,churachandpur,10431
4611,manipur,2019,4,kangpokpi,8850
4612,manipur,2019,4,kakching,6126
4613,manipur,2019,4,ukhrul,4091
4614,manipur,2019,4,tamenglong,3651
4615,manipur,2019,4,chandel,3029
4616,manipur,2020,1,imphal west,57485
4617,manipur,2020,1,imphal east,36105
4618,manipur,2020,1,thoubal,16244
4619,manipur,2020,1,bishnupur,15333
4620,manipur,2020,1,churachandpur,12420
4621,manipur,2020,1,kangpokpi,10241
4622,manipur,2020,1,kakching,7075
4623,manipur,2020,1,ukhrul,4892
4624,manipur,2020,1,tamenglong,4169
4625,manipur,2020,1,chandel,3471
4626,manipur,2020,2,imphal west,67897
4627,manipur,2020,2,imphal east,43144
4628,manipur,2020,2,thoubal,20186
4629,manipur,2020,2,bishnupur,19027
4630,manipur,2020,2,churachandpur,15469
4631,manipur,2020,2,kangpokpi,12965
4632,manipur,2020,2,kakching,9028
4633,manipur,2020,2,ukhrul,6223
4634,manipur,2020,2,tamenglong,5158
4635,manipur,2020,2,chandel,4278
4636,manipur,2020,3,imphal west,79723
4637,manipur,2020,3,imphal east,51383
4638,manipur,2020,3,thoubal,24183
4639,manipur,2020,3,bishnupur,22965
4640,manipur,2020,3,churachandpur,19501
4641,manipur,2020,3,kangpokpi,15966
4642,manipur,2020,3,kakching,10752
4643,manipur,2020,3,ukhrul,7657
4644,manipur,2020,3,tamenglong,6475
4645,manipur,2020,3,chandel,5252
4646,manipur,2020,4,imphal west,88777
4647,manipur,2020,4,imphal east,57282
4648,manipur,2020,4,thoubal,26858
4649,manipur,2020,4,bishnupur,25629
4650,manipur,2020,4,churachandpur,21960
4651,manipur,2020,4,kangpokpi,17814
4652,manipur,2020,4,kakching,11913
4653,manipur,2020,4,ukhrul,8651
4654,manipur,2020,4,tamenglong,7322
4655,manipur,2020,4,chandel,5987
4656,manipur,2021,1,imphal west,96101
4657,manipur,2021,1,imphal east,62004
4658,manipur,2021,1,thoubal,29072
4659,manipur,2021,1,bishnupur,27615
4660,manipur,2021,1,churachandpur,23827
4661,manipur,2021,1,kangpokpi,19239
4662,manipur,2021,1,kakching,12888
4663,manipur,2021,1,ukhrul,9372
4664,manipur,2021,1,tamenglong,7960
4665,manipur,2021,1,chandel,6467
4666,manipur,2021,2,imphal west,102833
4667,manipur,2021,2,imphal east,66388
4668,manipur,2021,2,thoubal,31139
4669,manipur,2021,2,bishnupur,29671
4670,manipur,2021,2,churachandpur,25573
4671,manipur,2021,2,kangpokpi,20703
4672,manipur,2021,2,kakching,13816
4673,manipur,2021,2,ukhrul,10142
4674,manipur,2021,2,tamenglong,8580
4675,manipur,2021,2,chandel,6980
4676,manipur,2021,3,imphal west,110506
4677,manipur,2021,3,imphal east,71436
4678,manipur,2021,3,thoubal,33478
4679,manipur,2021,3,bishnupur,31996
4680,manipur,2021,3,churachandpur,27600
4681,manipur,2021,3,kangpokpi,22416
4682,manipur,2021,3,kakching,14924
4683,manipur,2021,3,ukhrul,11045
4684,manipur,2021,3,tamenglong,9326
4685,manipur,2021,3,chandel,7597
4686,manipur,2021,4,imphal west,118056
4687,manipur,2021,4,imphal east,76421
4688,manipur,2021,4,thoubal,35832
4689,manipur,2021,4,bishnupur,34316
4690,manipur,2021,4,churachandpur,29651
4691,manipur,2021,4,kangpokpi,24082
4692,manipur,2021,4,kakching,15985
4693,manipur,2021,4,ukhrul,11949
4694,manipur,2021,4,tamenglong,10063
4695,manipur,2021,4,chandel,8184
4696,manipur,2022,1,imphal west,125131
4697,manipur,2022,1,imphal east,81134
4698,manipur,2022,1,thoubal,38088
4699,manipur,2022,1,bishnupur,36514
4700,manipur,2022,1,churachandpur,31533
4701,manipur,2022,1,kangpokpi,25589
4702,manipur,2022,1,kakching,17014
4703,manipur,2022,1,ukhrul,12728
4704,manipur,2022,1,tamenglong,10719
4705,manipur,2022,1,chandel,8724
4706,manipur,2022,2,imphal west,131901
4707,manipur,2022,2,imphal east,85559
4708,manipur,2022,2,thoubal,40196
4709,manipur,2022,2,bishnupur,38512
4710,manipur,2022,2,churachandpur,33293
4711,manipur,2022,2,kangpokpi,27002
4712,manipur,2022,2,kakching,18011
4713,manipur,2022,2,ukhrul,13435
4714,manipur,2022,2,tamenglong,11310
4715,manipur,2022,2,chandel,9201
4716,manipur,2022,3,imphal west,138892
4717,manipur,2022,3,imphal east,90100
4718,manipur,2022,3,thoubal,42321
4719,manipur,2022,3,bishnupur,40486
4720,manipur,2022,3,churachandpur,35081
4721,manipur,2022,3,kangpokpi,28377
4722,manipur,2022,3,kakching,18979
4723,manipur,2022,3,ukhrul,14002
4724,manipur,2022,3,tamenglong,11830
4725,manipur,2022,3,chandel,9647
4726,manipur,2022,4,imphal west,145422
4727,manipur,2022,4,imphal east,94344
4728,manipur,2022,4,thoubal,44264
4729,manipur,2022,4,bishnupur,42189
4730,manipur,2022,4,churachandpur,36722
4731,manipur,2022,4,kangpokpi,29563
4732,manipur,2022,4,kakching,19797
4733,manipur,2022,4,ukhrul,14415
4734,manipur,2022,4,tamenglong,12297
4735,manipur,2022,4,chandel,9973
4736,manipur,2023,1,imphal west,151777
4737,manipur,2023,1,imphal east,98499
4738,manipur,2023,1,thoubal,46248
4739,manipur,2023,1,bishnupur,44031
4740,manipur,2023,1,churachandpur,38361
4741,manipur,2023,1,kangpokpi,30917
4742,manipur,2023,1,kakching,20700
4743,manipur,2023,1,ukhrul,15024
4744,manipur,2023,1,tamenglong,12843
4745,manipur,2023,1,chandel,10406
4746,manipur,2023,2,imphal west,157911
4747,manipur,2023,2,imphal east,102530
4748,manipur,2023,2,thoubal,48169
4749,manipur,2023,2,bishnupur,46010
4750,manipur,2023,2,churachandpur,40043
4751,manipur,2023,2,kangpokpi,32306
4752,manipur,2023,2,kakching,21613
4753,manipur,2023,2,ukhrul,15758
4754,manipur,2023,2,tamenglong,13463
4755,manipur,2023,2,chandel,10941
4756,manipur,2023,3,imphal west,164350
4757,manipur,2023,3,imphal east,106699
4758,manipur,2023,3,thoubal,50179
4759,manipur,2023,3,bishnupur,47895
4760,manipur,2023,3,churachandpur,41799
4761,manipur,2023,3,kangpokpi,33690
4762,manipur,2023,3,kakching,22516
4763,manipur,2023,3,ukhrul,16460
4764,manipur,2023,3,tamenglong,14077
4765,manipur,2023,3,chandel,11414
4766,manipur,2023,4,imphal west,171021
4767,manipur,2023,4,imphal east,111164
4768,manipur,2023,4,thoubal,52303
4769,manipur,2023,4,bishnupur,49929
4770,manipur,2023,4,churachandpur,43539
4771,manipur,2023,4,kangpokpi,35090
4772,manipur,2023,4,kakching,23493
4773,manipur,2023,4,ukhrul,17147
4774,manipur,2023,4,tamenglong,14662
4775,manipur,2023,4,chandel,11910
4776,manipur,2024,1,imphal west,178251
4777,manipur,2024,1,imphal east,115869
4778,manipur,2024,1,thoubal,54656
4779,manipur,2024,1,bishnupur,52163
4780,manipur,2024,1,churachandpur,45497
4781,manipur,2024,1,kangpokpi,36739
4782,manipur,2024,1,kakching,24577
4783,manipur,2024,1,ukhrul,18087
4784,manipur,2024,1,tamenglong,15465
4785,manipur,2024,1,chandel,12511
4786,manipur,2024,2,imphal west,185769
4787,manipur,2024,2,imphal east,120912
4788,manipur,2024,2,thoubal,57078
4789,manipur,2024,2,bishnupur,54415
4790,manipur,2024,2,churachandpur,47436
4791,manipur,2024,2,kangpokpi,38209
4792,manipur,2024,2,kakching,25649
4793,manipur,2024,2,ukhrul,18768
4794,manipur,2024,2,tamenglong,16084
4795,manipur,2024,2,chandel,13030
4796,manipur,2024,3,imphal west,174302
4797,manipur,2024,3,imphal east,112126
4798,manipur,2024,3,thoubal,87277
4799,manipur,2024,3,bishnupur,49525
4800,manipur,2024,3,churachandpur,43180
4801,manipur,2024,3,kakching,24117
4802,manipur,2024,3,kangpokpi,21271
4803,manipur,2024,3,senapati,17327
4804,manipur,2024,3,ukhrul,16121
4805,manipur,2024,3,jiribam,12317
4806,manipur,2024,4,imphal west,179836
4807,manipur,2024,4,imphal east,115999
4808,manipur,2024,4,thoubal,90697
4809,manipur,2024,4,bishnupur,51418
4810,manipur,2024,4,churachandpur,44624
4811,manipur,2024,4,kakching,25022
4812,manipur,2024,4,kangpokpi,21913
4813,manipur,2024,4,senapati,18032
4814,manipur,2024,4,ukhrul,16706
4815,manipur,2024,4,jiribam,12779
4816,meghalaya,2018,1,east khasi hills,9310
4817,meghalaya,2018,1,west garo hills,3671
4818,meghalaya,2018,1,ribhoi,1891
4819,meghalaya,2018,1,east jaintia hills,1419
4820,meghalaya,2018,1,west jaintia hills,736
4821,meghalaya,2018,1,south garo hills,343
4822,meghalaya,2018,1,south west garo hills,299
4823,meghalaya,2018,1,west khasi hills,299
4824,meghalaya,2018,1,north garo hills,254
4825,meghalaya,2018,1,east garo hills,236
4826,meghalaya,2018,2,east khasi hills,12907
4827,meghalaya,2018,2,west garo hills,5289
4828,meghalaya,2018,2,ribhoi,2869
4829,meghalaya,2018,2,east jaintia hills,2051
4830,meghalaya,2018,2,west jaintia hills,1023
4831,meghalaya,2018,2,south garo hills,530
4832,meghalaya,2018,2,south west garo hills,485
4833,meghalaya,2018,2,west khasi hills,472
4834,meghalaya,2018,2,north garo hills,445
4835,meghalaya,2018,2,east garo hills,437
4836,meghalaya,2018,3,east khasi hills,17543
4837,meghalaya,2018,3,west garo hills,7529
4838,meghalaya,2018,3,ribhoi,3889
4839,meghalaya,2018,3,east jaintia hills,2886
4840,meghalaya,2018,3,west jaintia hills,1465
4841,meghalaya,2018,3,south garo hills,821
4842,meghalaya,2018,3,south west garo hills,810
4843,meghalaya,2018,3,north garo hills,737
4844,meghalaya,2018,3,west khasi hills,730
4845,meghalaya,2018,3,east garo hills,694
4846,meghalaya,2018,4,east khasi hills,22845
4847,meghalaya,2018,4,west garo hills,10445
4848,meghalaya,2018,4,ribhoi,5207
4849,meghalaya,2018,4,east jaintia hills,3735
4850,meghalaya,2018,4,west jaintia hills,1861
4851,meghalaya,2018,4,south west garo hills,1115
4852,meghalaya,2018,4,north garo hills,1092
4853,meghalaya,2018,4,east garo hills,1067
4854,meghalaya,2018,4,south garo hills,1057
4855,meghalaya,2018,4,west khasi hills,957
4856,meghalaya,2019,1,east khasi hills,27937
4857,meghalaya,2019,1,west garo hills,12932
4858,meghalaya,2019,1,ribhoi,6543
4859,meghalaya,2019,1,east jaintia hills,4643
4860,meghalaya,2019,1,west jaintia hills,2276
4861,meghalaya,2019,1,north garo hills,1482
4862,meghalaya,2019,1,south west garo hills,1434
4863,meghalaya,2019,1,east garo hills,1424
4864,meghalaya,2019,1,south garo hills,1296
4865,meghalaya,2019,1,west khasi hills,1191
4866,meghalaya,2019,2,east khasi hills,33377
4867,meghalaya,2019,2,west garo hills,15673
4868,meghalaya,2019,2,ribhoi,7894
4869,meghalaya,2019,2,east jaintia hills,5580
4870,meghalaya,2019,2,west jaintia hills,2846
4871,meghalaya,2019,2,north garo hills,1965
4872,meghalaya,2019,2,south west garo hills,1902
4873,meghalaya,2019,2,east garo hills,1855
4874,meghalaya,2019,2,south garo hills,1640
4875,meghalaya,2019,2,west khasi hills,1566
4876,meghalaya,2019,3,east khasi hills,38761
4877,meghalaya,2019,3,west garo hills,18509
4878,meghalaya,2019,3,ribhoi,9007
4879,meghalaya,2019,3,east jaintia hills,6371
4880,meghalaya,2019,3,west jaintia hills,3346
4881,meghalaya,2019,3,north garo hills,2403
4882,meghalaya,2019,3,east garo hills,2313
4883,meghalaya,2019,3,south west garo hills,2306
4884,meghalaya,2019,3,south garo hills,2020
4885,meghalaya,2019,3,west khasi hills,1838
4886,meghalaya,2019,4,east khasi hills,43484
4887,meghalaya,2019,4,west garo hills,21300
4888,meghalaya,2019,4,ribhoi,10308
4889,meghalaya,2019,4,east jaintia hills,7343
4890,meghalaya,2019,4,west jaintia hills,3946
4891,meghalaya,2019,4,north garo hills,2871
4892,meghalaya,2019,4,east garo hills,2788
4893,meghalaya,2019,4,south west garo hills,2757
4894,meghalaya,2019,4,south garo hills,2434
4895,meghalaya,2019,4,west khasi hills,2180
4896,meghalaya,2020,1,east khasi hills,49251
4897,meghalaya,2020,1,west garo hills,24124
4898,meghalaya,2020,1,ribhoi,11689
4899,meghalaya,2020,1,east jaintia hills,8368
4900,meghalaya,2020,1,west jaintia hills,4530
4901,meghalaya,2020,1,north garo hills,3311
4902,meghalaya,2020,1,east garo hills,3251
4903,meghalaya,2020,1,south west garo hills,3234
4904,meghalaya,2020,1,south garo hills,2810
4905,meghalaya,2020,1,west khasi hills,2522
4906,meghalaya,2020,2,east khasi hills,57322
4907,meghalaya,2020,2,west garo hills,29492
4908,meghalaya,2020,2,ribhoi,13550
4909,meghalaya,2020,2,east jaintia hills,9695
4910,meghalaya,2020,2,west jaintia hills,5717
4911,meghalaya,2020,2,north garo hills,4318
4912,meghalaya,2020,2,south west garo hills,4266
4913,meghalaya,2020,2,east garo hills,4132
4914,meghalaya,2020,2,south garo hills,3590
4915,meghalaya,2020,2,west khasi hills,3195
4916,meghalaya,2020,3,east khasi hills,65268
4917,meghalaya,2020,3,west garo hills,34201
4918,meghalaya,2020,3,ribhoi,15427
4919,meghalaya,2020,3,east jaintia hills,11084
4920,meghalaya,2020,3,west jaintia hills,6997
4921,meghalaya,2020,3,north garo hills,5242
4922,meghalaya,2020,3,south west garo hills,5082
4923,meghalaya,2020,3,east garo hills,5002
4924,meghalaya,2020,3,south garo hills,4370
4925,meghalaya,2020,3,west khasi hills,3899
4926,meghalaya,2020,4,east khasi hills,72639
4927,meghalaya,2020,4,west garo hills,37988
4928,meghalaya,2020,4,ribhoi,17198
4929,meghalaya,2020,4,east jaintia hills,12337
4930,meghalaya,2020,4,west jaintia hills,7968
4931,meghalaya,2020,4,north garo hills,5914
4932,meghalaya,2020,4,east garo hills,5777
4933,meghalaya,2020,4,south west garo hills,5772
4934,meghalaya,2020,4,south garo hills,5006
4935,meghalaya,2020,4,west khasi hills,4484
4936,meghalaya,2021,1,east khasi hills,78429
4937,meghalaya,2021,1,west garo hills,40993
4938,meghalaya,2021,1,ribhoi,18641
4939,meghalaya,2021,1,east jaintia hills,13460
4940,meghalaya,2021,1,west jaintia hills,8665
4941,meghalaya,2021,1,north garo hills,6392
4942,meghalaya,2021,1,south west garo hills,6276
4943,meghalaya,2021,1,east garo hills,6237
4944,meghalaya,2021,1,south garo hills,5439
4945,meghalaya,2021,1,west khasi hills,4858
4946,meghalaya,2021,2,east khasi hills,84124
4947,meghalaya,2021,2,west garo hills,44151
4948,meghalaya,2021,2,ribhoi,20098
4949,meghalaya,2021,2,east jaintia hills,14530
4950,meghalaya,2021,2,west jaintia hills,9409
4951,meghalaya,2021,2,north garo hills,6951
4952,meghalaya,2021,2,south west garo hills,6835
4953,meghalaya,2021,2,east garo hills,6754
4954,meghalaya,2021,2,south garo hills,5922
4955,meghalaya,2021,2,west khasi hills,5296
4956,meghalaya,2021,3,east khasi hills,90505
4957,meghalaya,2021,3,west garo hills,47869
4958,meghalaya,2021,3,ribhoi,21875
4959,meghalaya,2021,3,east jaintia hills,15847
4960,meghalaya,2021,3,west jaintia hills,10337
4961,meghalaya,2021,3,north garo hills,7584
4962,meghalaya,2021,3,south west garo hills,7531
4963,meghalaya,2021,3,east garo hills,7389
4964,meghalaya,2021,3,south garo hills,6442
4965,meghalaya,2021,3,west khasi hills,5884
4966,meghalaya,2021,4,east khasi hills,96942
4967,meghalaya,2021,4,west garo hills,51617
4968,meghalaya,2021,4,ribhoi,23562
4969,meghalaya,2021,4,east jaintia hills,17115
4970,meghalaya,2021,4,west jaintia hills,11189
4971,meghalaya,2021,4,north garo hills,8212
4972,meghalaya,2021,4,south west garo hills,8197
4973,meghalaya,2021,4,east garo hills,8015
4974,meghalaya,2021,4,south garo hills,7005
4975,meghalaya,2021,4,west khasi hills,6428
4976,meghalaya,2022,1,east khasi hills,102838
4977,meghalaya,2022,1,west garo hills,55028
4978,meghalaya,2022,1,ribhoi,25112
4979,meghalaya,2022,1,east jaintia hills,18301
4980,meghalaya,2022,1,west jaintia hills,11952
4981,meghalaya,2022,1,north garo hills,8795
4982,meghalaya,2022,1,south west garo hills,8758
4983,meghalaya,2022,1,east garo hills,8578
4984,meghalaya,2022,1,south garo hills,7508
4985,meghalaya,2022,1,west khasi hills,6839
4986,meghalaya,2022,2,east khasi hills,108330
4987,meghalaya,2022,2,west garo hills,58178
4988,meghalaya,2022,2,ribhoi,26541
4989,meghalaya,2022,2,east jaintia hills,19314
4990,meghalaya,2022,2,west jaintia hills,12593
4991,meghalaya,2022,2,north garo hills,9312
4992,meghalaya,2022,2,south west garo hills,9266
4993,meghalaya,2022,2,east garo hills,9052
4994,meghalaya,2022,2,south garo hills,7922
4995,meghalaya,2022,2,west khasi hills,7196
4996,meghalaya,2022,3,east khasi hills,113816
4997,meghalaya,2022,3,west garo hills,61273
4998,meghalaya,2022,3,ribhoi,27844
4999,meghalaya,2022,3,east jaintia hills,20320
5000,meghalaya,2022,3,west jaintia hills,13176
5001,meghalaya,2022,3,north garo hills,9773
5002,meghalaya,2022,3,south west garo hills,9735
5003,meghalaya,2022,3,east garo hills,9484
5004,meghalaya,2022,3,south garo hills,8265
5005,meghalaya,2022,3,west khasi hills,7493
5006,meghalaya,2022,4,east khasi hills,118978
5007,meghalaya,2022,4,west garo hills,63792
5008,meghalaya,2022,4,ribhoi,29041
5009,meghalaya,2022,4,east jaintia hills,21201
5010,meghalaya,2022,4,west jaintia hills,13633
5011,meghalaya,2022,4,north garo hills,10145
5012,meghalaya,2022,4,south west garo hills,10062
5013,meghalaya,2022,4,east garo hills,9846
5014,meghalaya,2022,4,south garo hills,8553
5015,meghalaya,2022,4,west khasi hills,7705
5016,meghalaya,2023,1,east khasi hills,124181
5017,meghalaya,2023,1,west garo hills,66808
5018,meghalaya,2023,1,ribhoi,30369
5019,meghalaya,2023,1,east jaintia hills,22122
5020,meghalaya,2023,1,west jaintia hills,14218
5021,meghalaya,2023,1,north garo hills,10580
5022,meghalaya,2023,1,south west garo hills,10504
5023,meghalaya,2023,1,east garo hills,10235
5024,meghalaya,2023,1,south garo hills,8897
5025,meghalaya,2023,1,west khasi hills,7981
5026,meghalaya,2023,2,east khasi hills,129260
5027,meghalaya,2023,2,west garo hills,69925
5028,meghalaya,2023,2,ribhoi,31744
5029,meghalaya,2023,2,east jaintia hills,23231
5030,meghalaya,2023,2,west jaintia hills,14912
5031,meghalaya,2023,2,north garo hills,11135
5032,meghalaya,2023,2,south west garo hills,11073
5033,meghalaya,2023,2,east garo hills,10727
5034,meghalaya,2023,2,south garo hills,9386
5035,meghalaya,2023,2,west khasi hills,8423
5036,meghalaya,2023,3,east khasi hills,134378
5037,meghalaya,2023,3,west garo hills,73025
5038,meghalaya,2023,3,ribhoi,33175
5039,meghalaya,2023,3,east jaintia hills,24260
5040,meghalaya,2023,3,west jaintia hills,15633
5041,meghalaya,2023,3,south west garo hills,11626
5042,meghalaya,2023,3,north garo hills,11624
5043,meghalaya,2023,3,east garo hills,11212
5044,meghalaya,2023,3,south garo hills,9809
5045,meghalaya,2023,3,west khasi hills,8831
5046,meghalaya,2023,4,east khasi hills,139387
5047,meghalaya,2023,4,west garo hills,75911
5048,meghalaya,2023,4,ribhoi,34488
5049,meghalaya,2023,4,east jaintia hills,25185
5050,meghalaya,2023,4,west jaintia hills,16280
5051,meghalaya,2023,4,south west garo hills,12113
5052,meghalaya,2023,4,north garo hills,12086
5053,meghalaya,2023,4,east garo hills,11648
5054,meghalaya,2023,4,south garo hills,10230
5055,meghalaya,2023,4,west khasi hills,9182
5056,meghalaya,2024,1,east khasi hills,145281
5057,meghalaya,2024,1,west garo hills,79443
5058,meghalaya,2024,1,ribhoi,36099
5059,meghalaya,2024,1,east jaintia hills,26338
5060,meghalaya,2024,1,west jaintia hills,17113
5061,meghalaya,2024,1,south west garo hills,12769
5062,meghalaya,2024,1,north garo hills,12685
5063,meghalaya,2024,1,east garo hills,12249
5064,meghalaya,2024,1,south garo hills,10792
5065,meghalaya,2024,1,west khasi hills,9685
5066,meghalaya,2024,2,east khasi hills,150809
5067,meghalaya,2024,2,west garo hills,82499
5068,meghalaya,2024,2,ribhoi,37444
5069,meghalaya,2024,2,east jaintia hills,27419
5070,meghalaya,2024,2,west jaintia hills,17766
5071,meghalaya,2024,2,south west garo hills,13255
5072,meghalaya,2024,2,north garo hills,13156
5073,meghalaya,2024,2,east garo hills,12734
5074,meghalaya,2024,2,south garo hills,11161
5075,meghalaya,2024,2,west khasi hills,10013
5076,meghalaya,2024,3,east khasi hills,177957
5077,meghalaya,2024,3,west garo hills,129037
5078,meghalaya,2024,3,ri bhoi,62726
5079,meghalaya,2024,3,east jaintia hills,41061
5080,meghalaya,2024,3,south west garo hills,27906
5081,meghalaya,2024,3,north garo hills,25555
5082,meghalaya,2024,3,east garo hills,23080
5083,meghalaya,2024,3,west jaintia hills,22926
5084,meghalaya,2024,3,south garo hills,18167
5085,meghalaya,2024,3,west khasi hills,9967
5086,meghalaya,2024,4,east khasi hills,184163
5087,meghalaya,2024,4,west garo hills,134833
